pl_rade,pl_bmasse,pl_eqt,pl_orbper,st_teff,st_rad
2.57,232.01474,1022.0,4.18200253,5392.0,0.89
2.28,232.01474,795.0,4.18199837,5343.0,0.86
2.387,232.01474,795.0,10.50682565,5393.0,0.84
2.57,232.01474,1022.0,4.18200253,5392.0,0.89
2.57,232.01474,1022.0,4.18200253,5392.0,0.89
2.46,232.01474,974.0,4.18200189,5328.0,0.86
2.28,232.01474,795.0,4.18200189,5343.0,0.86
2.28,232.01474,795.0,4.18200195,5343.0,0.86
2.58,232.01474,1019.0,4.1820097,5396.0,0.9
2.49,232.01474,795.0,4.18200253,5490.0,0.88
1.95,232.01474,795.0,14.70748976,5665.0,1.19
1.75,232.01474,753.0,14.70748976,5665.0,1.09
1.75,232.01474,753.0,14.70748976,5665.0,1.09
2.28,232.01474,795.0,14.70749512,5511.66,1.26
1.75,232.01474,753.0,14.70748976,5665.0,1.09
2.04,232.01474,819.0,14.70749512,5676.0,1.28
2.28,232.01474,795.0,14.70752575,5511.66,1.26
2.28,232.01474,795.0,14.70754468,5511.66,1.26
1.924,232.01474,795.0,10.50682565,5612.0,1.21
1.74,232.01474,748.0,14.707512,5686.0,1.08
0.7,232.01474,1912.0,0.90037648,5665.0,1.09
0.78,232.01474,795.0,0.90037648,5665.0,1.19
0.7,232.01474,1912.0,0.90037648,5665.0,1.09
0.95,232.01474,1201.0,3.601506,5686.0,1.08
0.7,232.01474,1912.0,0.90037648,5665.0,1.09
0.768,232.01474,795.0,10.50682565,5612.0,1.21
2.28,232.01474,795.0,0.90037702,5511.66,1.26
2.28,232.01474,795.0,0.90037592,5511.66,1.26
0.82,232.01474,2078.0,0.90037592,5676.0,1.28
2.28,232.01474,795.0,13.7248232,5843.0,1.66
3.04,232.01474,996.0,13.72465129,6106.0,1.66
2.28,232.01474,795.0,13.72453369,5843.0,1.66
2.76,232.01474,974.0,13.72446,6029.0,1.56
2.07,232.01474,795.0,13.72465129,5865.0,1.11
2.13,232.01474,831.0,13.72462702,5817.0,1.17
2.28,232.01474,795.0,13.72462702,5843.0,1.66
3.002,232.01474,795.0,10.50682565,5846.0,1.65
3.04,232.01474,996.0,13.72465129,6106.0,1.66
3.04,232.01474,996.0,13.72465129,6106.0,1.66
2.48,232.01474,574.0,46.4063358,6343.0,1.14
2.48,232.01474,574.0,46.4063358,6343.0,1.14
2.71,232.01474,795.0,46.4063358,6170.0,1.24
2.626,232.01474,795.0,10.50682565,6145.0,1.21
2.48,232.01474,574.0,46.4063358,6343.0,1.14
2.64,232.01474,556.0,46.4073,6314.0,1.05
2.28,232.01474,795.0,46.40647642,6261.79,1.23
2.66,232.01474,588.0,46.40626,6086.0,1.23
2.28,232.01474,795.0,46.40629893,6261.79,1.23
2.28,232.01474,795.0,46.40626,6261.79,1.23
2.6,232.01474,1408.0,1.2602548,5379.0,0.78
3.12,232.01474,795.0,1.26025909,5281.0,0.82
3.191,232.01474,795.0,10.50682565,5251.0,0.85
2.28,232.01474,795.0,1.26025882,5139.72,0.89
3.69,232.01474,1570.0,1.26025909,5546.0,0.96
2.28,232.01474,795.0,1.26025878,5139.72,0.89
3.69,232.01474,1570.0,1.26025909,5546.0,0.96
3.69,232.01474,1570.0,1.26025909,5546.0,0.96
2.28,232.01474,795.0,1.26025918,5139.72,0.89
3.57,232.01474,1569.0,1.26025882,5550.0,0.95
1.31,232.01474,977.0,5.25448795,5546.0,0.96
1.525,232.01474,795.0,5.25455999,5550.0,0.95
1.41,232.01474,975.0,5.25449393,5550.0,0.95
1.31,232.01474,977.0,5.25448795,5546.0,0.96
2.28,232.01474,795.0,5.25449393,5139.72,0.89
1.03,232.01474,883.0,5.254582,5379.0,0.78
1.31,232.01474,977.0,5.25448795,5546.0,0.96
2.28,232.01474,795.0,24.54350851,5718.0,1.4
2.28,232.01474,795.0,24.5434566,5718.0,1.4
2.28,232.01474,795.0,24.54371315,5718.0,1.4
3.17,232.01474,616.0,24.54350418,5955.0,0.91
3.4,232.01474,618.0,24.54362,5963.0,0.92
3.17,232.01474,616.0,24.54350418,5955.0,0.91
3.52,232.01474,795.0,24.54350418,5808.0,1.01
3.08,232.01474,616.0,24.5434566,5955.0,0.91
3.17,232.01474,616.0,24.54350418,5955.0,0.91
1.48,232.01474,975.0,1.2870749,4153.0,0.54
1.63,232.01474,795.0,1.28707676,4103.0,0.6
1.42,232.01474,860.0,1.28707676,3733.0,0.51
2.28,232.01474,795.0,1.28707827,4023.0,0.73
1.784,232.01474,795.0,10.50682565,3733.0,0.67
1.39,232.01474,871.0,1.28707669,3736.0,0.53
1.42,232.01474,860.0,1.28707676,3733.0,0.51
1.42,232.01474,860.0,1.28707676,3733.0,0.51
2.28,232.01474,795.0,1.28707774,4023.0,0.73
2.28,232.01474,795.0,1.28707669,4023.0,0.73
2.44,232.01474,513.0,17.6717714,4869.0,0.69
2.33,232.01474,516.0,17.671796,4867.0,0.7
2.783,232.01474,795.0,10.50682565,4868.0,0.78
2.21,232.01474,509.0,17.67168,4858.0,0.67
2.33,232.01474,516.0,17.671796,4867.0,0.7
2.28,232.01474,795.0,17.6717714,4764.0,0.8
2.28,232.01474,795.0,17.67178716,4764.0,0.8
2.28,232.01474,795.0,17.67179818,4764.0,0.8
2.33,232.01474,516.0,17.671796,4867.0,0.7
2.5,232.01474,795.0,17.671796,4870.0,0.74
3.12,232.01474,699.0,17.8159689,5964.0,0.93
3.492,232.01474,795.0,10.50682565,5786.0,1.04
2.81,232.01474,699.0,17.81595067,5964.0,0.93
2.28,232.01474,795.0,17.81594735,5777.2,1.06
2.8,232.01474,795.0,17.815815,5962.0,0.97
2.93,232.01474,795.0,17.81595067,5942.0,0.96
2.94,232.01474,688.0,17.81563,5969.0,0.92
2.28,232.01474,795.0,17.8159689,5777.2,1.06
2.81,232.01474,699.0,17.81595067,5964.0,0.93
2.81,232.01474,699.0,17.81595067,5964.0,0.93
2.28,232.01474,795.0,17.81594498,5777.2,1.06
2.52,232.01474,649.0,9.27358194,4856.0,0.7
2.28,232.01474,795.0,9.27358173,4727.0,0.73
2.57,232.01474,795.0,9.27358194,4779.0,0.71
2.52,232.01474,649.0,9.27358194,4856.0,0.7
2.64,232.01474,643.0,9.273827,4871.0,0.69
2.28,232.01474,795.0,9.27356964,4727.0,0.73
2.52,232.01474,649.0,9.27358194,4856.0,0.7
2.544,232.01474,795.0,10.50682565,4848.0,0.72
2.47,232.01474,649.0,9.27358173,4856.0,0.7
2.28,232.01474,795.0,6.02929566,4392.0,0.68
2.708,232.01474,795.0,10.50682565,4542.0,0.64
2.28,232.01474,795.0,6.02930329,4392.0,0.68
3.14,232.01474,685.0,6.02930132,4536.0,0.69
2.28,232.01474,795.0,6.02929834,4392.0,0.68
3.14,232.01474,685.0,6.02930132,4536.0,0.69
3.2,232.01474,648.0,6.029272,4473.0,0.59
3.14,232.01474,685.0,6.02930132,4536.0,0.69
2.85,232.01474,678.0,6.02930329,4537.0,0.67
3.07,232.01474,795.0,6.02930132,4483.0,0.67
1.54,232.01474,430.0,21.67697486,4722.0,0.53
3.348,232.01474,795.0,10.50682565,4943.0,0.94
1.54,232.01474,430.0,21.67697486,4722.0,0.53
2.18,232.01474,795.0,21.67697486,4897.0,0.74
2.5,232.01474,486.0,21.6769,4900.0,0.69
2.28,232.01474,795.0,21.67711846,4852.86,0.94
2.95,232.01474,530.0,21.67699193,4954.0,0.83
1.54,232.01474,430.0,21.67697486,4722.0,0.53
2.28,232.01474,795.0,21.67682054,4852.86,0.94
2.28,232.01474,795.0,21.67699193,4852.86,0.94
2.6,232.01474,795.0,4.99678284,5264.0,0.82
2.7,232.01474,917.0,4.99678284,5339.0,0.85
2.28,232.01474,795.0,4.99679734,5074.0,0.9
2.7,232.01474,917.0,4.99678284,5339.0,0.85
2.28,232.01474,795.0,4.99679436,5074.0,0.9
2.28,232.01474,795.0,4.99677968,5074.0,0.9
2.4,232.01474,893.0,4.996777,5249.0,0.79
2.78,232.01474,917.0,4.99677968,5339.0,0.85
2.7,232.01474,917.0,4.99678284,5339.0,0.85
2.777,232.01474,795.0,10.50682565,5343.0,0.85
2.28,232.01474,795.0,2.52558869,5583.0,0.94
2.71,232.01474,1407.0,2.52559332,6031.0,1.05
2.28,232.01474,795.0,2.52559178,5583.0,0.94
2.71,232.01474,1407.0,2.52559332,6031.0,1.05
2.66,232.01474,795.0,2.52559332,5754.0,1.02
2.28,232.01474,795.0,2.52560111,5583.0,0.94
2.308,232.01474,795.0,10.50682565,6025.0,0.88
2.8,232.01474,1382.0,2.525612,5953.0,1.0
2.71,232.01474,1407.0,2.52559332,6031.0,1.05
2.75,232.01474,1406.0,2.52559178,6031.0,1.05
2.28,232.01474,795.0,16.01304736,4762.0,0.74
2.86,232.01474,593.0,16.01310205,5015.0,0.83
2.28,232.01474,795.0,16.01308419,4762.0,0.74
3.1,232.01474,593.0,16.01308419,5015.0,0.83
2.604,232.01474,795.0,10.50682565,5013.0,0.69
2.86,232.01474,593.0,16.01310205,5015.0,0.83
2.6,232.01474,795.0,16.01310205,4913.0,0.74
2.28,232.01474,795.0,16.01313877,4762.0,0.74
2.7,232.01474,553.0,16.01285,4949.0,0.71
2.86,232.01474,593.0,16.01310205,5015.0,0.83
2.545,232.01474,795.0,10.50682565,6076.0,1.18
2.4,232.01474,795.0,4.49876092,5887.0,1.05
2.21,232.01474,1133.0,4.49876092,6075.0,0.97
2.21,232.01474,1133.0,4.49876092,6075.0,0.97
2.28,232.01474,795.0,4.49872212,5783.0,1.23
2.21,232.01474,1133.0,4.49876092,6075.0,0.97
2.1,232.01474,1133.0,4.49876511,6075.0,0.97
2.28,232.01474,795.0,4.49878622,5783.0,1.23
2.28,232.01474,795.0,4.49876511,5783.0,1.23
2.5,232.01474,1126.0,4.49884,6057.0,0.96
2.28,232.01474,795.0,41.44005309,5107.0,2.37
11.406,232.01474,795.0,10.50682565,5465.0,2.17
5.73,232.01474,516.0,41.43962808,5468.0,1.05
5.73,232.01474,516.0,41.43962808,5468.0,1.05
5.73,232.01474,516.0,41.43962808,5468.0,1.05
2.28,232.01474,795.0,41.43958662,5107.0,2.37
4.73,232.01474,795.0,41.43962808,5327.0,0.87
2.28,232.01474,795.0,41.43957912,5107.0,2.37
4.7,232.01474,474.0,41.43954,5353.0,0.88
5.5,232.01474,516.0,41.43958662,5468.0,1.05
2.54,232.01474,789.0,8.35390639,5592.0,0.78
2.54,232.01474,789.0,8.35390639,5592.0,0.78
2.28,232.01474,795.0,8.35393235,5262.0,0.76
2.7,232.01474,795.0,8.35390639,5352.0,0.82
2.31,232.01474,795.0,10.50682565,5593.0,0.72
2.52,232.01474,790.0,8.35389523,5592.0,0.79
2.28,232.01474,795.0,8.35388645,5262.0,0.76
2.8,232.01474,799.0,8.353917,5612.0,0.82
2.28,232.01474,795.0,8.35389523,5262.0,0.76
2.54,232.01474,789.0,8.35390639,5592.0,0.78
2.28,232.01474,795.0,4.12554347,5711.0,1.54
4.0,232.01474,1186.0,4.125573,6098.0,0.99
5.345,232.01474,795.0,10.50682565,6180.0,1.33
4.46,232.01474,1244.0,4.12554687,6174.0,1.1
4.43,232.01474,1243.0,4.12554347,6174.0,1.1
4.83,232.01474,795.0,4.12554687,6038.0,1.2
2.28,232.01474,795.0,4.12554408,5711.0,1.54
4.46,232.01474,1244.0,4.12554687,6174.0,1.1
4.46,232.01474,1244.0,4.12554687,6174.0,1.1
2.28,232.01474,795.0,4.125546,5711.0,1.54
2.28,232.01474,795.0,15.72585941,5135.0,0.82
2.94,232.01474,795.0,15.7259,5331.0,0.78
2.81,232.01474,599.0,15.72589061,5324.0,0.75
2.92,232.01474,795.0,10.50682565,5238.0,0.82
2.28,232.01474,795.0,15.72591537,5135.0,0.82
2.69,232.01474,602.0,15.72585941,5332.0,0.76
2.81,232.01474,599.0,15.72589061,5324.0,0.75
3.8,232.01474,648.0,15.72584,5184.0,0.98
2.28,232.01474,795.0,15.72589064,5135.0,0.82
2.81,232.01474,599.0,15.72589061,5324.0,0.75
2.83,232.01474,795.0,15.72589061,5314.0,0.76
12.82,232.01474,1253.0,2.81650485,5653.0,0.96
2.28,232.01474,795.0,2.8165048,5413.0,1.01
12.21,232.01474,1219.0,2.8165049,5532.0,0.95
13.18,232.01474,795.0,2.81650485,5709.0,0.99
12.82,232.01474,1253.0,2.81650485,5653.0,0.96
2.28,232.01474,795.0,2.81650489,5413.0,1.01
14.489,232.01474,1229.0,2.81649788,5413.0,1.01
12.274,232.01474,795.0,10.50682565,5531.0,0.96
12.82,232.01474,1253.0,2.81650485,5653.0,0.96
2.28,232.01474,795.0,2.8165049,5413.0,1.01
12.0,232.01474,1241.0,2.81650521,5597.0,0.94
2.33,232.01474,1014.0,4.28095859,5641.0,0.83
2.3,232.01474,1012.0,4.2809636,5644.0,0.83
2.28,232.01474,795.0,4.2809636,5423.0,1.03
2.3,232.01474,1009.0,4.280969,5629.0,0.82
2.28,232.01474,795.0,4.28096128,5423.0,1.03
2.662,232.01474,795.0,10.50682565,5641.0,0.96
2.28,232.01474,795.0,4.28099197,5423.0,1.03
2.33,232.01474,1014.0,4.28095859,5641.0,0.83
2.69,232.01474,795.0,4.28095859,5624.0,0.95
2.33,232.01474,1014.0,4.28095859,5641.0,0.83
2.3,232.01474,523.0,38.37784,5899.0,0.9
2.28,232.01474,795.0,38.3775486,5518.52,0.96
2.82,232.01474,529.0,38.3775486,5481.0,1.04
2.5,232.01474,795.0,38.3774623,5627.0,0.92
2.7,232.01474,541.0,38.3774623,5957.0,0.97
2.28,232.01474,795.0,38.37738997,5518.52,0.96
2.7,232.01474,541.0,38.3774623,5957.0,0.97
2.7,232.01474,541.0,38.3774623,5957.0,0.97
2.28,232.01474,795.0,38.37736997,5518.52,0.96
2.644,232.01474,795.0,10.50682565,5480.0,0.97
5.941,232.01474,795.0,10.50682565,5504.0,0.8
2.28,232.01474,795.0,3.72873141,5227.0,0.82
2.28,232.01474,795.0,3.72873215,5227.0,0.82
6.02,232.01474,1023.0,3.72873215,5497.0,0.81
6.27,232.01474,1022.0,3.72873109,5492.0,0.81
6.27,232.01474,1022.0,3.72873109,5492.0,0.81
5.5,232.01474,1013.0,3.7287325,5482.0,0.79
2.28,232.01474,795.0,3.7287338,5227.0,0.82
6.54,232.01474,795.0,3.72873109,5355.0,0.84
6.27,232.01474,1022.0,3.72873109,5492.0,0.81
2.28,232.01474,795.0,2.24338122,4135.0,0.69
2.313,232.01474,795.0,10.50682565,4149.0,0.66
1.32,232.01474,685.0,2.24338185,3741.0,0.45
1.69,232.01474,795.0,2.24338185,4192.0,0.57
1.99,232.01474,822.0,2.24338057,4149.0,0.56
1.32,232.01474,685.0,2.24338185,3741.0,0.45
2.28,232.01474,795.0,2.24338057,4135.0,0.69
1.61,232.01474,822.0,2.24338,4215.0,0.55
2.28,232.01474,795.0,2.24338029,4135.0,0.69
1.32,232.01474,685.0,2.24338185,3741.0,0.45
2.03,232.01474,1020.0,2.3374551,4963.0,0.67
2.44,232.01474,795.0,2.33743801,4945.0,0.75
2.38,232.01474,1054.0,2.33743801,4989.0,0.73
2.34,232.01474,1070.0,2.33743795,5005.0,0.77
2.28,232.01474,795.0,2.33743254,4750.2,0.82
2.38,232.01474,1054.0,2.33743801,4989.0,0.73
2.38,232.01474,1054.0,2.33743801,4989.0,0.73
2.28,232.01474,795.0,2.3374397,4750.2,0.82
2.28,232.01474,795.0,2.33743795,4750.2,0.82
2.323,232.01474,795.0,10.50682565,5007.0,0.76
3.144,232.01474,795.0,10.50682565,3691.0,0.56
3.04,232.01474,795.0,11.59822172,3701.0,0.49
2.65,232.01474,396.0,11.59822233,3688.0,0.47
3.07,232.01474,400.0,11.59822172,3672.0,0.49
2.28,232.01474,795.0,11.59820497,3655.0,0.56
2.99,232.01474,441.0,11.598192,3983.0,0.52
2.28,232.01474,795.0,11.5982103,3655.0,0.56
3.07,232.01474,400.0,11.59822172,3672.0,0.49
3.07,232.01474,400.0,11.59822172,3672.0,0.49
2.28,232.01474,795.0,11.59822233,3655.0,0.56
5.38,232.01474,795.0,6.57531678,5723.0,0.99
5.38,232.01474,1015.0,6.57531678,5992.0,0.99
5.5,232.01474,1030.0,6.575324,6014.0,1.04
2.28,232.01474,795.0,6.57532602,5640.0,1.64
5.31,232.01474,1015.0,6.57531588,5992.0,0.99
5.38,232.01474,1015.0,6.57531678,5992.0,0.99
8.746,232.01474,795.0,10.50682565,5991.0,1.63
5.38,232.01474,1015.0,6.57531678,5992.0,0.99
2.28,232.01474,795.0,6.57531657,5640.0,1.64
2.28,232.01474,795.0,6.57531588,5640.0,1.64
4.91,232.01474,833.0,7.27503724,5485.0,0.87
4.91,232.01474,833.0,7.27503724,5485.0,0.87
2.28,232.01474,795.0,7.27504084,5308.0,1.98
4.86,232.01474,833.0,7.27504084,5485.0,0.87
4.3,232.01474,782.0,7.275026,5379.0,0.76
4.91,232.01474,833.0,7.27503724,5485.0,0.87
10.79,232.01474,795.0,10.50682565,5489.0,1.92
2.28,232.01474,795.0,7.27503814,5308.0,1.98
5.14,232.01474,795.0,7.27503724,5520.0,0.91
2.69,232.01474,680.0,12.39358604,5557.0,0.75
2.28,232.01474,795.0,12.39352464,5271.0,0.8
2.66,232.01474,677.0,12.3935651,5557.0,0.75
2.69,232.01474,680.0,12.39358604,5557.0,0.75
2.69,232.01474,680.0,12.39358604,5557.0,0.75
2.8,232.01474,701.0,12.39343,5605.0,0.82
2.819,232.01474,795.0,10.50682565,5563.0,0.79
2.28,232.01474,795.0,12.3935651,5271.0,0.8
2.28,232.01474,795.0,12.39356589,5271.0,0.8
3.01,232.01474,795.0,12.39358604,5403.0,0.84
2.29,232.01474,795.0,5.39875393,5864.0,1.23
2.438,232.01474,1173.0,5.3987608,5875.23,1.26
2.28,232.01474,795.0,5.39875286,5875.23,1.26
2.29,232.01474,1146.0,5.39875393,5793.0,1.24
2.53,232.01474,1143.0,5.3987665,5793.0,1.24
2.357,8.03,1275.0,5.39875259,5847.0,1.26
2.33,5.97,795.0,5.39875,5793.0,1.24
2.21,232.01474,1140.0,5.39875286,5790.0,1.2
2.354,232.01474,795.0,5.3987533,5875.23,1.26
2.28,7.65,795.0,5.3988,5875.23,1.26
2.29,232.01474,1146.0,5.39875393,5793.0,1.24
2.28,232.01474,795.0,5.39875259,5875.23,1.26
2.31,8.3,1280.0,5.398763,5793.0,1.24
2.28,232.01474,795.0,5.39875273,5875.23,1.26
2.29,232.01474,1146.0,5.39875393,5793.0,1.24
2.354,6.3566,795.0,5.39876,5793.0,1.28
2.32,232.01474,795.0,10.50682565,5789.0,1.26
1.11,232.01474,944.0,9.604869,5793.0,1.24
0.92,232.01474,946.0,9.60503867,5793.0,1.24
0.91,232.01474,941.0,9.60505976,5790.0,1.2
1.0,7.2,795.0,9.60504,5793.0,1.24
2.28,232.01474,795.0,9.60505976,5875.23,1.26
0.958,232.01474,795.0,10.50682565,5789.0,1.26
0.979,1.3,1052.0,9.605027,5847.0,1.26
2.28,232.01474,795.0,9.60502738,5875.23,1.26
2.28,232.01474,795.0,9.60506201,5875.23,1.26
0.927,232.01474,795.0,9.604979,5875.23,1.26
0.94,232.01474,795.0,9.60503867,5864.0,1.23
0.92,232.01474,946.0,9.60503867,5793.0,1.24
0.92,232.01474,946.0,9.60503867,5793.0,1.24
0.953,4.8,795.0,9.605085,5793.0,1.24
2.28,2.04,795.0,9.6051,5875.23,1.26
2.28,238.05348,795.0,632.62,5847.0,1.26
2.28,244.7291,795.0,634.6,5875.23,1.26
2.28,300.972,795.0,580.0,5793.0,1.24
2.28,267.0,795.0,625.0,5793.0,1.24
2.28,86.44933,795.0,3455.0,5847.0,1.26
1.96,232.01474,1147.0,3.68992629,5880.0,0.92
1.96,232.01474,1147.0,3.68992629,5880.0,0.92
2.28,232.01474,795.0,3.68981517,5605.0,1.33
2.42,232.01474,795.0,3.68992629,5890.0,1.11
1.96,232.01474,1147.0,3.68992629,5880.0,0.92
2.28,232.01474,795.0,3.6899201,5605.0,1.33
1.88,232.01474,1122.0,3.689938,5853.0,0.89
2.475,232.01474,795.0,10.50682565,5888.0,1.2
1.89,232.01474,1147.0,3.6899201,5880.0,0.92
3.16,232.01474,491.0,26.39435646,5127.0,0.78
3.141,232.01474,795.0,10.50682565,5125.0,0.78
3.08,232.01474,795.0,26.39435646,5021.0,0.76
2.28,232.01474,795.0,26.39432897,4937.0,0.81
2.28,232.01474,795.0,26.39442424,4937.0,0.81
3.0,232.01474,469.0,26.39452,5070.0,0.7
3.16,232.01474,491.0,26.39435646,5127.0,0.78
3.07,232.01474,489.0,26.39432897,5129.0,0.76
3.16,232.01474,491.0,26.39435646,5127.0,0.78
2.28,232.01474,795.0,26.39434226,4937.0,0.81
14.789,232.01474,795.0,10.50682565,5802.0,1.84
7.66,232.01474,753.0,12.61190667,5795.0,0.92
7.66,232.01474,753.0,12.61190667,5795.0,0.92
2.28,232.01474,795.0,12.61192012,5462.0,1.94
7.4,232.01474,753.0,12.61190434,5795.0,0.92
7.37,232.01474,795.0,12.61190667,5559.0,0.89
2.28,232.01474,795.0,12.61190434,5462.0,1.94
7.1,232.01474,739.0,12.611904,5760.0,0.88
7.66,232.01474,753.0,12.61190667,5795.0,0.92
2.28,232.01474,795.0,12.6119088,5462.0,1.94
2.28,232.01474,795.0,2.53917974,5521.79,1.04
2.2,232.01474,1337.0,2.53917,5980.0,0.95
1.97,232.01474,1348.0,2.53918318,5996.0,0.96
1.992,232.01474,795.0,10.50682565,5523.0,1.03
1.97,232.01474,795.0,2.53918318,5703.0,0.95
1.97,232.01474,1348.0,2.53918318,5996.0,0.96
2.06,232.01474,1332.0,2.53918315,5519.0,1.06
1.97,232.01474,1348.0,2.53918318,5996.0,0.96
2.28,232.01474,795.0,2.53918315,5521.79,1.04
2.28,232.01474,795.0,6.77029913,5435.15,1.43
3.36,232.01474,795.0,6.77030201,5493.0,0.86
2.66,232.01474,813.0,6.77030201,5666.0,0.68
2.77,232.01474,812.0,6.77030038,5653.0,0.68
2.28,232.01474,795.0,6.77030038,5435.15,1.43
2.66,232.01474,813.0,6.77030201,5666.0,0.68
2.66,232.01474,813.0,6.77030201,5666.0,0.68
5.751,232.01474,795.0,10.50682565,5659.0,1.41
2.28,232.01474,795.0,6.77027155,5435.15,1.43
3.5,232.01474,898.0,6.770278,5766.0,0.86
9.74,232.01474,1572.0,1.6255222,5717.0,1.06
10.58,232.01474,795.0,1.6255222,5963.0,1.16
2.28,232.01474,795.0,1.62552217,5483.74,1.04
9.74,232.01474,1572.0,1.6255222,5717.0,1.06
9.73,232.01474,1579.0,1.62552217,5539.0,1.11
11.297,232.01474,1513.0,1.62551236,5483.74,1.04
9.74,232.01474,1572.0,1.6255222,5717.0,1.06
2.28,232.01474,795.0,1.62552211,5483.74,1.04
2.28,232.01474,795.0,1.62552226,5483.74,1.04
8.544,232.01474,795.0,10.50682565,5541.0,0.97
8.7,232.01474,1524.0,1.62552343,5612.0,0.99
2.28,232.01474,795.0,1.59474545,5703.0,1.16
14.29,232.01474,795.0,10.50682565,5935.0,1.13
14.374,232.01474,1652.0,1.5947535,5703.0,1.16
11.77,232.01474,1540.0,1.59474546,5934.0,0.89
11.3,232.01474,1539.0,1.59474537,5934.0,0.89
12.15,232.01474,795.0,1.59474546,5649.0,0.92
11.77,232.01474,1540.0,1.59474546,5934.0,0.89
12.1,232.01474,1569.0,1.59474469,5973.0,0.96
11.77,232.01474,1540.0,1.59474546,5934.0,0.89
2.28,232.01474,795.0,1.59474546,5703.0,1.16
2.28,232.01474,795.0,1.59474537,5703.0,1.16
2.28,232.01474,795.0,20.50591318,4775.0,0.76
3.62,232.01474,518.0,20.50586978,4905.0,0.76
2.28,232.01474,795.0,20.50586602,4775.0,0.76
3.6,232.01474,493.0,20.505935,4869.0,0.69
3.62,232.01474,518.0,20.50586978,4905.0,0.76
3.263,232.01474,795.0,10.50682565,4903.0,0.73
3.52,232.01474,795.0,20.50586978,4841.0,0.73
3.41,232.01474,518.0,20.50588921,4905.0,0.76
2.28,232.01474,795.0,20.50588921,4775.0,0.76
3.62,232.01474,518.0,20.50586978,4905.0,0.76
7.7,232.01474,1025.0,3.8959309,5582.0,0.81
7.34,232.01474,1005.0,3.89593653,5557.0,0.77
2.28,232.01474,795.0,3.89593593,5441.0,1.1
7.92,232.01474,1011.0,3.89593684,5557.0,0.78
7.92,232.01474,1011.0,3.89593684,5557.0,0.78
10.083,232.01474,795.0,10.50682565,5564.0,1.06
9.76,232.01474,795.0,3.89593684,5715.0,0.96
7.92,232.01474,1011.0,3.89593684,5557.0,0.78
2.28,232.01474,795.0,3.89593673,5441.0,1.1
2.28,232.01474,795.0,3.89593653,5441.0,1.1
2.45,232.01474,544.0,22.36656079,5413.0,0.75
3.12,232.01474,795.0,10.50682565,5397.0,0.99
2.28,232.01474,795.0,22.36664774,5344.0,0.98
2.28,232.01474,795.0,22.3663045,5344.0,0.98
2.45,232.01474,544.0,22.36656079,5413.0,0.75
2.28,232.01474,795.0,22.36646466,5344.0,0.98
2.45,232.01474,544.0,22.36656079,5413.0,0.75
2.89,232.01474,795.0,22.36656079,5518.0,0.88
2.8,232.01474,545.0,22.36658,5424.0,0.77
2.32,232.01474,536.0,22.36646466,5395.0,0.73
2.28,232.01474,795.0,13.7223682,5757.89,1.25
2.903,232.01474,795.0,10.50682565,5630.0,1.23
2.28,232.01474,746.0,13.72237104,5637.0,0.94
2.28,232.01474,734.0,13.722364,5886.0,0.9
2.29,232.01474,795.0,13.72237104,5745.0,0.95
2.28,232.01474,746.0,13.72237104,5637.0,0.94
2.28,232.01474,795.0,13.72236164,5757.89,1.25
2.23,232.01474,746.0,13.7223682,5637.0,0.94
2.36,232.01474,867.0,13.722353,5700.0,0.99
2.24,232.01474,779.0,13.722341,5638.0,0.93
2.28,232.01474,746.0,13.72237104,5637.0,0.94
2.28,232.01474,795.0,13.72237127,5757.89,1.25
1.73,232.01474,286.0,242.467406,5637.0,0.94
1.79,232.01474,325.0,242.4659,5700.0,0.99
1.74,232.01474,286.0,242.46712,5637.0,0.94
1.74,232.01474,286.0,242.46712,5637.0,0.94
2.28,232.01474,795.0,242.46634295,5757.89,1.25
1.74,232.01474,286.0,242.46712,5637.0,0.94
1.74,232.01474,281.0,242.4677,5886.0,0.9
2.247,232.01474,795.0,10.50682565,5630.0,1.23
1.76,232.01474,795.0,242.46712,5745.0,0.95
2.28,232.01474,795.0,242.46144462,5757.89,1.25
2.28,232.01474,795.0,242.467406,5757.89,1.25
1.71,232.01474,299.0,242.4613,5638.0,0.93
2.28,232.01474,795.0,7.74810017,5539.0,1.28
5.95,232.01474,795.0,7.74809437,5913.0,1.16
5.56,232.01474,958.0,7.74809437,5918.0,1.08
2.28,232.01474,795.0,7.74809203,5539.0,1.28
4.3,232.01474,889.0,7.748083,5788.0,0.91
5.803,232.01474,795.0,10.50682565,5971.0,1.14
5.52,232.01474,964.0,7.74809424,5973.0,1.08
2.28,232.01474,795.0,7.74809424,5539.0,1.28
5.56,232.01474,958.0,7.74809437,5918.0,1.08
5.56,232.01474,958.0,7.74809437,5918.0,1.08
2.09,232.01474,795.0,8.114379,3715.0,0.5
2.32,232.01474,795.0,10.50682565,3698.0,0.57
2.14,232.01474,466.0,8.114379,3721.0,0.52
2.14,232.01474,466.0,8.114379,3721.0,0.52
2.1,232.01474,460.0,8.11437482,3692.0,0.52
2.28,232.01474,795.0,8.11437059,3626.0,0.56
2.28,232.01474,795.0,8.11437482,3626.0,0.56
2.29,232.01474,490.0,8.114368,3935.0,0.51
2.28,232.01474,795.0,8.11437533,3626.0,0.56
2.14,232.01474,466.0,8.114379,3721.0,0.52
3.11,232.01474,795.0,21.81293494,5440.0,0.86
